,Plant Name,Planned Retirement Year,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red
508,Remington, ,Remington,VA,38.5442,-77.7714,2000,Gas_SC,704,720233000.0,7055949.974,419713.811,Wind,-36.21214888316907,419713.811
509,Ladysmith, ,Ladysmith,VA,38.0722,-77.5133,2001,Gas_SC,890,1184227000.0,11435831.524,682849.364,Wind,4.1479398359020685,682849.364
510,Freedom Power Project, ,Freedom Power Project,IL,39.103333,-88.85898,2000,Gas_SC,71,1064000.0,9231.402,548.616,Wind,-14772.637477089085,548.616
511,Pleasant Valley (MN), ,Pleasant Valley (MN),MN,43.799446,-92.682874,2001,Gas_SC,466,33346000.0,369594.822,21964.841,Wind,-2159.13693604995,21964.841
512,Minnesota River, ,Minnesota River,MN,44.795231,-93.581013,2001,Gas_SC,49,822000.0,4237.891,251.873,Wind,-20392.322733134846,251.873
513,Lagoon Creek, ,Lagoon Creek,TN,35.6578,-89.3964,2001,Gas_SC,1619,3862041000.0,25338618.622,1506225.597,Wind,73.16350372764732,1506225.597
514,Brandy Branch, ,Brandy Branch,FL,30.320556,-81.947222,2001,Gas_CC,783,3608274000.0,35947312.271,2136338.607,Gas,13.318731594422864,905072.1365557606
515,Holden, ,Holden,MO,38.7538,-93.9983,2002,Gas_SC,321,240843000.0,2771409.671,164764.537,Wind,-105.93176330062383,164764.537
516,MEPI GT Facility,2022,MEPI GT Facility,IL,37.2175,-88.8661,1974,Gas_SC,300,19836000.0,345110.868,20510.279,Wind,-2309.368308854873,20510.279
517,Elk Mound, ,Elk Mound,WI,44.902814,-91.568096,2001,Gas_SC,140,5335000.0,63307.0,3737.1,Wind,-3891.0912355907003,3737.1
518,Glenwood Landing, ,Glenwood Landing,NY,40.8275,-73.6478,1967,Gas_SC,122,116181000.0,1116843.675,66625.55,Wind,-173.15951641447054,66625.55
519,Encogen, ,Encogen,WA,48.746,-122.486,1993,Gas_CC,175,258757000.0,3304024.002,196358.765,Gas,-115.49153570888544,108062.02863997304
520,Robert P Mone Plant, ,Robert P Mone Plant,OH,40.9297,-84.7392,2002,Gas_SC,594,185946000.0,1834021.1,109421.4,Wind,-461.4001630874502,109421.4
521,H L Culbreath Bayside Power Station, ,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,1965,Gas_CC,2785,5013603000.0,53789560.455,3196640.9220000003,Gas,-56.232243786912775,1485828.1428101026
522,Terry Bundy Generating Station, ,Terry Bundy Generating Station,NE,40.909653,-96.613086,2003,Gas_CC,212,161554000.0,1617826.487,96150.778,Wind,-114.79189847488018,96150.778
523,E B Harris Electric Generating Plant, ,E B Harris Electric Generating Plant,AL,32.381352,-86.574366,2003,Gas_CC,2534,4536292000.0,30763680.4,1828239.85,Wind,110.78275820908699,1828239.85
524,Sand Hill, ,Sand Hill,TX,30.2098,-97.6129,2001,Gas_CC,694,1653851000.0,12772728.073,759015.837,Wind,64.72614362363664,759015.837
525,Pirkey,2023,Pirkey,TX,32.4607,-94.4852,1985,Coal,721,2379413000.0,22761955.815,2478093.857,Gas,-15.66867217279586,1666156.7795388263
526,McCartney, ,McCartney,MO,37.248431,-93.170839,2002,Gas_SC,116,41516000.0,473450.383,28137.892,Wind,-335.7251054645074,28137.892
527,Vernon Boulevard, ,Vernon Boulevard,NY,40.7537,-73.9508,2001,Gas_SC,94,77015000.0,681727.089,40516.26,Wind,-88.31146273976402,40516.26
528,Joseph J Seymour Power Project, ,Joseph J Seymour Power Project,NY,40.6631,-74.0,2001,Gas_SC,94,120366000.0,1123142.414,66746.553,Wind,9.224116471499595,66746.553
529,Brentwood, ,Brentwood,NY,40.787062,-73.293412,2001,Gas_SC,47,92521000.0,870958.567,51758.055,Gas,13.195617251632227,20186.726128641716
530,Hell Gate, ,Hell Gate,NY,40.799,-73.9094,2001,Gas_SC,94,72684000.0,674065.1440000001,40058.627,Wind,-121.52220134939908,40058.627
531,Harlem River Yard, ,Harlem River Yard,NY,40.7991,-73.9156,2001,Gas_SC,94,68281000.0,612916.188,36424.699,Wind,-143.8911530748994,36424.699
532,North 1st, ,North 1st,NY,40.7171,-73.9664,2001,Gas_SC,47,55257000.0,520139.494,30911.431,Wind,-5.457425910559128,30911.431
533,Talbot County Energy, ,Talbot County Energy,GA,32.5892,-84.6917,2002,Gas_SC,726,504779000.0,5623401.582,334272.254,Wind,-66.38274266065925,334272.254
534,Chattahoochee Energy Facility, ,Chattahoochee Energy Facility,GA,33.4072,-85.0386,2003,Gas_CC,539,3464723000.0,23652938.358,1405661.706,Wind,184.96024285556862,1405661.706
535,Lakefield Junction, ,Lakefield Junction,MN,43.798439,-94.841451,2001,Gas_SC,536,43023000.0,552603.137,32961.788,Wind,-1648.4753763821816,32961.788
536,Osawatomie, ,Osawatomie,KS,38.532161,-94.902633,2003,Gas_SC,739,22710000.0,233907.614,13900.224,Wind,-5104.637615487534,13900.224
537,West Gardner, ,West Gardner,KS,38.7875,-94.9861,2003,Gas_SC,408,87409000.0,1010724.897,60066.28,Wind,-580.5268994718667,60066.28
538,Wansley Unit 9, ,Wansley Unit 9,GA,33.4083,-85.0403,2004,Gas_CC,592,2138515000.0,22487977.908,1336428.957,Gas,-52.84338576776886,606694.5144266083
539,Solway CT, ,Solway CT,MN,47.544582,-95.129652,2003,Gas_SC,51,56922000.0,523406.292,31105.411,Wind,-48.928920388565906,31105.411
540,Lawrence County Station, ,Lawrence County Station,IN,38.8003,-86.4511,2005,Gas_SC,402,58860000.0,589337.3130000001,35021.061,Wind,-987.142196719298,35021.061
541,Evander Andrews Power Complex, ,Evander Andrews Power Complex,ID,43.179176,-115.734315,2001,Gas_SC,269,280995000.0,2986230.084,177466.461,Wind,-44.92475454979531,177466.461
542,Kemper County, ,Kemper County,MS,32.7976,-88.606,2002,Gas_SC,372,237128000.0,2844636.671,169112.43,Wind,-94.82251361636922,169112.43
543,Warren F Sam Beasley Generation Station, ,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,2002,Gas_SC,96,35491000.0,320562.205,19223.133,Wind,-392.896748315725,19223.133
544,Peno Creek, ,Peno Creek,MO,39.3531,-91.2295,2002,Gas_SC,240,24021000.0,262795.681,15618.433,Wind,-1490.8408011590745,15618.433
545,Lordsburg Generating, ,Lordsburg Generating,NM,32.35051,-108.69799,2002,Gas_SC,88,16044000.0,131111.812,7792.312,Wind,-954.0207401509945,7792.312
546,Sumpter, ,Sumpter,MI,42.167,-83.5318,2002,Gas_SC,340,352070000.0,4396849.717,261295.699,Gas,-59.48602687322025,141157.37628689583
547,Pyramid, ,Pyramid,NM,32.2363,-108.5494,2003,Gas_SC,184,131700000.0,1274790.595,75869.983,Wind,-88.39740615765196,75869.983
548,Mill Creek (SC), ,Mill Creek (SC),SC,35.1597,-81.4306,2002,Gas_SC,792,77439000.0,918683.797,55702.883,Wind,-1281.4091191697266,55702.883
549,,,Kalkaska CT #1,MI,44.6889,-85.2019,2002,Gas_SC,60,24984000.0,235626.072,14004.725,Wind,-331.4217584126762,14004.725
550,Greater Des Moines, ,Greater Des Moines,IA,41.5563,-93.5283,2003,Gas_CC,575,457689000.0,4992929.627,296722.743,Wind,-92.80546197687126,296722.743
551,Lake One, ,Lake One,CA,34.1772,-118.3147,2002,Gas_SC,60,17220000.0,167376.478,9947.286,Solar,-405.2036953478518,9947.286
552,Silver Creek, ,Silver Creek,MS,31.6004,-89.9468,2003,Gas_SC,249,48171000.0,575687.413,34213.527,Wind,-576.1394316105094,34213.527
553,Sylvarena, ,Sylvarena,MS,31.982076,-89.412714,2003,Gas_SC,141,239332000.0,2170681.193,128997.608,Gas,36.12450279756063,47329.34586016233
554,West Campus Cogeneration Facility, ,West Campus Cogeneration Facility,WI,43.075071,-89.4251,2005,Gas_CC,169,448698000.0,4688450.289,278670.628,Gas,-7.8278754348075115,125559.52758041181
555,Grays Harbor Energy Facility, ,Grays Harbor Energy Facility,WA,46.9692,-123.48,2008,Gas_CC,696,2564204000.0,18162762.71,1079384.58,Wind,202.12659898945225,1079384.58
556,Beatrice, ,Beatrice,NE,40.330184,-96.808153,2005,Gas_CC,245,732250000.0,6372835.377,378725.002,Gas,-59.39692829468292,128856.26337793467
557,Newington, ,Newington,NH,43.1,-70.790833,1974,Gas_SC,414,18036000.0,244344.516,15086.256,Wind,-4387.851772440913,15086.256
558,Roseton Generating Facility, ,Roseton Generating Facility,NY,41.573783,-73.966269,1974,Gas_SC,1242,118000000.0,1238392.745,74412.18400000001,Wind,-2711.9779946463277,74412.18400000001
559,Holtsville, ,Holtsville,NY,40.817037,-73.066265,1974,Oil,560,50435000.0,703668.8,56988.5,Wind,-1626.4457352459867,56988.5
560,Columbia (WI),2023,Columbia (WI),WI,43.4864,-89.4203,1975,Coal,1112,5644215000.0,59242619.219,6212741.745,Gas,-20.20282364963538,4286742.58820691
561,Blue Lake,2023,Blue Lake,MN,44.7855,-93.4315,1974,Gas_SC,556,164825000.0,1827951.462,108389.081,Wind,-683.3677194513723,108389.081
562,Emery Station, ,Emery Station,IA,43.094,-93.292222,2004,Gas_CC,602,2657240000.0,19742336.388,1173262.183,Wind,84.06114774430479,1173262.183
563,Belews Creek, ,Belews Creek,NC,36.2811,-80.0603,1974,Coal,2490,5751348000.0,51475866.161,4846203.945,Gas,-19.83220307119233,2883647.3452915153
564,Anclote, ,Anclote,FL,28.184444,-82.788611,1974,Gas_SC,1112,2373107000.0,25707131.313,1527741.288,Gas,-49.22772810719409,717956.0333667551
565,Intercession City, ,Intercession City,FL,28.262778,-81.548611,1974,Gas_SC,1190,338375000.0,4261053.072,255443.943,Wind,-567.7198753787302,255443.943
566,Pouch, ,Pouch,NY,40.6182,-74.06849,2001,Gas_SC,47,70294000.0,656805.624,39045.315,Wind,24.21109043596503,39045.315
567,Gerald Andrus,2035,Gerald Andrus,MS,33.35,-91.1167,1975,Gas_SC,781,1038230000.0,11519664.597,684678.854,Gas,-112.79960639355211,330399.27667041746
568,Waterford 1 & 2, ,Waterford 1 & 2,LA,29.998884,-90.47684,1975,Gas_SC,931,134210000.0,1479339.405,88188.89199999999,Wind,-1466.7481746377728,88188.89199999999
569,Comanche (OK), ,Comanche (OK),OK,34.5431,-98.3244,1962,Gas_CC,294,147192000.0,2295895.651,136442.054,Wind,-268.3450072177769,136442.054
570,Jim Bridger, ,Jim Bridger,WY,41.7378,-108.7875,1974,Coal,2441,11336603000.0,117039764.935,12275116.354,Gas,-18.4276452661954,8406679.765581945
571,Santan, ,Santan,AZ,33.3325,-111.7503,1974,Gas_CC,1321,4900374000.0,34689677.238,2061555.255,Gas,28.532209355161886,389380.0823726668
572,Huntington, ,Huntington,UT,39.3792,-111.0781,1974,Coal,1037,4963083000.0,47834902.969,4907864.5600000005,Gas,-31.608095624721084,3214290.9322955064
573,"Gavin Power, LLC", ,"Gavin Power, LLC",OH,38.9347,-82.1158,1974,Coal,2600,14344976000.0,146937430.286,15074332.081,Gas,-41.77387195623147,10179335.756406214
574,Ray D Nixon,2029,Ray D Nixon,CO,38.633451,-104.70577,1980,Coal,281,1384958000.0,12034998.047,1258624.29,Gas,-8.536523306197855,786029.2630221396
575,Coyote, ,Coyote,ND,47.221447,-101.815722,1981,Coal,450,2540150000.0,26724753.022,2909520.876,Gas,-20.914092264919233,2042734.8378834564
576,Springerville, ,Springerville,AZ,34.3186,-109.1639,1985,Coal,2176,8527353000.0,83732537.387,8777652.853,Gas,-46.83022574320534,5867828.424327983
577,North Valmy,2025,North Valmy,NV,40.881317,-117.151605,1981,Coal,566,1085346000.0,10399050.569,1090649.724,Gas,-27.231873126216385,720292.5563816945
578,Cheswick Power Plant,2022,Cheswick Power Plant,PA,40.5383,-79.7906,1970,Coal,637,645388000.0,6543784.6620000005,665475.228,Wind,-66.52178584065972,665475.228
579,Astoria Generating Station, ,Astoria Generating Station,NY,40.787674,-73.912561,1954,Gas_SC,1345,1522144000.0,8977037.817,533408.173,Gas,-334.08832863591005,14000.591871771903
580,Energy Center Dover, ,Energy Center Dover,DE,39.149549,-75.547335,1985,Gas_CC,118,94464000.0,844882.022,50212.926,Wind,-242.0290776028578,50212.926
581,Gilroy Power Plant, ,Gilroy Power Plant,CA,37.0001,-121.5367,1987,Gas_CC,130,116154000.0,940467.78,55885.3,Gas,-190.53011801830561,16249.583419723633
582,Pedricktown Cogeneration Company LP, ,Pedricktown Cogeneration Company LP,NJ,39.7668,-75.4238,1992,Gas_CC,140,66386000.0,538471.775,32001.772,Wind,-508.89003521148635,32001.772
583,Colver Green Energy, ,Colver Green Energy,PA,40.55,-78.8,1995,Coal,118,558903000.0,6389007.942,238324.927,Gas,-196.9695824210052,47608.112220774085
584,Fresno Cogen Partners, ,Fresno Cogen Partners,CA,36.617022,-120.099846,1990,Gas_CC,102,2316000.0,24683.834000000003,1467.136,Wind,-11065.0775617478,1467.136
585,Carson Cogeneration, ,Carson Cogeneration,CA,33.8759,-118.2491,1989,Gas_CC,55,21575000.0,188613.65,11209.479,Solar,-492.45978855577397,11209.479
586,M Street Jet, ,M Street Jet,MA,42.339387,-71.031407,1979,Oil,69,845000.0,5916.2,479.7,Wind,-23350.167476348666,479.7
587,Castleton Energy Center, ,Castleton Energy Center,NY,42.5375,-73.7433,1992,Gas_CC,72,81970000.0,739155.058,43928.712,Gas,-113.25797049355164,15957.745110480446
588,King City Power Plant, ,King City Power Plant,CA,36.225,-121.1278,1989,Gas_CC,132,76789000.0,633703.0889999999,37661.669,Wind,-367.77305391555893,37661.669
589,Bayou Cogen Plant, ,Bayou Cogen Plant,TX,29.6225,-95.0458,1984,Gas_SC,620,2322614000.0,32623627.833,1890563.488,Gas,-81.0799073474139,1098008.1715289182
590,Bellingham Cogeneration Facility, ,Bellingham Cogeneration Facility,MA,42.0925,-71.4833,1991,Gas_CC,384,41395000.0,481654.901,28751.054,Wind,-2075.6063773704236,28751.054
591,Sayreville Cogeneration Facility, ,Sayreville Cogeneration Facility,NJ,40.439,-74.3444,1991,Gas_CC,429,351723000.0,2920807.696,173577.20200000002,Wind,-232.33539994003294,173577.20200000002
592,Foster Wheeler Mt Carmel Cogen, ,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,1990,Coal,47,41791000.0,774489.808,91160.458,Gas,-50.75503683217671,76899.93979480406
593,Greenleaf 2 Power Plant, ,Greenleaf 2 Power Plant,CA,39.1365,-121.6397,1989,Gas_SC,49,63901000.0,647270.177,38468.761,Gas,-121.65170998946915,16663.554763484335
594,Kingsburg Cogen, ,Kingsburg Cogen,CA,36.5397,-119.5794,1990,Gas_CC,36,2682000.0,36446.521,2165.899,Wind,-2475.6017997255644,2165.899
595,Algonquin Windsor Locks, ,Algonquin Windsor Locks,CT,41.9227,-72.6255,1990,Gas_CC,71,6538000.0,86882.201,5184.077,Wind,-2105.1719178055996,5184.077
596,Ebensburg Power, ,Ebensburg Power,PA,40.455,-78.7472,1990,Coal,57,338299000.0,4743554.563,517889.946,Gas,-30.821777174661086,402450.75937370287
597,CH Resources Beaver Falls, ,CH Resources Beaver Falls,NY,43.8861,-75.4342,1995,Gas_CC,107,2418000.0,19862.319,1180.788,Wind,-13056.281110773429,1180.788
598,Carthage Energy LLC, ,Carthage Energy LLC,NY,43.9842,-75.6225,1991,Gas_CC,62,4983000.0,42939.676,2551.519,Wind,-4017.745629758873,2551.519
599,CH Resources Syracuse, ,CH Resources Syracuse,NY,43.0664,-76.2144,1994,Gas_CC,102,6151000.0,50565.66,3005.003,Wind,-5010.574614448873,3005.003
600,Hopewell Cogeneration, ,Hopewell Cogeneration,VA,37.291667,-77.281111,1990,Gas_CC,399,1501401000.0,17264209.884,1025984.208,Gas,-69.85871170740509,513654.8477597713
601,Bear Mountain Limited, ,Bear Mountain Limited,CA,35.419181,-118.926643,1995,Gas_SC,46,43642000.0,397448.05,23620.25,Gas,-57.79748933136335,8728.107301544316
602,Badger Creek Limited, ,Badger Creek Limited,CA,35.483736,-119.029856,1991,Gas_SC,46,19723000.0,176720.125,10502.675,Solar,-432.7398402259307,10502.675
603,AES Warrior Run Cogeneration Facility, ,AES Warrior Run Cogeneration Facility,MD,39.595171,-78.745333,1999,Coal,229,949524000.0,11908738.447,1221680.864,Gas,-45.50338923856599,897670.8070913241
604,Brush Generation Facility, ,Brush Generation Facility,CO,40.2415,-103.631,1990,Gas_CC,294,106917000.0,1205080.811,71619.13799999999,Wind,-477.4292805177888,71619.13799999999
605,Selkirk Cogen, ,Selkirk Cogen,NY,42.5744,-73.8592,1992,Gas_CC,445,156371000.0,1250217.304,74291.378,Wind,-811.6126848858929,74291.378
606,Masspower, ,Masspower,MA,42.1575,-72.5225,1993,Gas_CC,260,256404000.0,2995553.975,178018.8,Gas,-102.90380180011319,90524.9876986657
607,Camden Plant Holdings LLC, ,Camden Plant Holdings LLC,NJ,39.9175,-75.1192,1993,Gas_CC,172,119443000.0,1073546.751,63797.797,Wind,-224.26746680329308,63797.797
608,Las Vegas Generating Station, ,Las Vegas Generating Station,NV,36.2319,-115.1222,1994,Gas_CC,354,270089000.0,2819195.911,167537.117,Solar,-97.34810394685157,167537.117
609,Deer Island Treatment Plant, ,Deer Island Treatment Plant,MA,42.353333,-70.962778,1989,Oil,83,2540000.0,31639.798,2567.853,Wind,-5207.147832473338,2567.853
610,Hazelton, ,Hazelton,PA,40.928161,-76.040929,1989,Gas_SC,171,11358000.0,136078.54400000002,6736.89,Wind,-3920.149018081854,6736.89
611,Pittsfield Generating LP, ,Pittsfield Generating LP,MA,42.4564,-73.2181,1990,Gas_CC,173,27084000.0,321453.334,19151.953,Wind,-1363.6961287937306,19151.953
612,Linden Cogen Plant, ,Linden Cogen Plant,NJ,40.6322,-74.2156,1992,Gas_CC,972,7062279000.0,48924010.625,2908231.739,Wind,134.0000587747466,2908231.739
613,Paris Energy Center, ,Paris Energy Center,TX,33.6968,-95.5577,1989,Gas_CC,264,408641000.0,3474746.948,206500.832,Gas,-80.03731695878409,67058.54969305647
614,,,Newgulf Cogen,TX,29.2639,-95.8997,1984,Gas_SC,113,11313000.0,132822.986,7893.285,Wind,-2060.220666066133,7893.285
615,Bucksport Generation LLC, ,Bucksport Generation LLC,ME,44.5738,-68.8046,1965,Gas_SC,297,4579000.0,49396.884000000005,2987.202,Wind,-16113.415695876762,2987.202
616,Archbald Power Station, ,Archbald Power Station,PA,41.485,-75.5406,1988,Gas_SC,91,33228000.0,324225.15,19269.75,Wind,-626.6899990376513,19269.75
617,Bethpage Power Plant, ,Bethpage Power Plant,NY,40.7469,-73.4994,1989,Gas_CC,238,539271000.0,4442748.961,264031.917,Gas,-52.55784885850002,80014.21191913995
618,Newark Bay Cogeneration Partnership LP, ,Newark Bay Cogeneration Partnership LP,NJ,40.7197,-74.13,1993,Gas_CC,152,60115000.0,526378.4870000001,31281.952,Wind,-527.3192137142238,31281.952
619,Indeck Silver Springs Energy Center, ,Indeck Silver Springs Energy Center,NY,42.6544,-78.0772,1991,Gas_CC,56,49046000.0,458029.775,27219.1,Wind,-213.51012088545258,27219.1
620,Indeck Oswego Energy Center, ,Indeck Oswego Energy Center,NY,43.471745,-76.493474,1990,Gas_CC,57,20428000.0,184664.225,10974.925,Wind,-761.26770866828,10974.925
621,Indeck Yerkes Energy Center, ,Indeck Yerkes Energy Center,NY,42.9671,-78.9182,1989,Gas_CC,59,23979000.0,227488.85,13520.075,Wind,-603.4713964411001,13520.075
622,Indeck Corinth Energy Center, ,Indeck Corinth Energy Center,NY,43.25,-73.8125,1995,Gas_CC,147,391328000.0,3143564.2,186815.925,Gas,24.20171310662269,53281.43029532867
623,Capitol District Energy Center,2021,Capitol District Energy Center,CT,41.7639,-72.6925,1988,Gas_CC,69,11708000.0,99298.289,5900.867,Wind,-1715.0590390287355,5900.867
624,Rosemary Power Station, ,Rosemary Power Station,NC,36.4517,-77.6594,1990,Oil,180,2815000.0,38362.613000000005,3104.8700000000003,Wind,-8752.810585603493,3104.8700000000003
625,Frontier, ,Frontier,OK,35.439722,-97.625,1989,Gas_CC,131,224609000.0,1829087.25,90563.621,Gas,-208.49609136865413,13919.349899742621
626,,,Eagle Point Power Generation,NJ,39.8746,-75.1592,1990,Gas_CC,251,551910000.0,4437364.26,263724.553,Gas,-78.16425512201808,75393.98894004227
627,Westwood Generation LLC, ,Westwood Generation LLC,PA,40.6191,-76.45,1987,Coal,36,214724000.0,3723178.783,440344.765,Gas,-34.23908902426558,367073.59390831774
628,McKittrick Limited, ,McKittrick Limited,CA,35.319503,-119.661992,1991,Gas_SC,46,16792000.0,157919.325,9383.5,Solar,-522.1881261990314,9383.5
629,ExxonMobil Beaumont Refinery, ,ExxonMobil Beaumont Refinery,TX,30.0636,-94.0753,1957,Gas_SC,696,5549538000.0,37203476.229,2210347.25,Wind,154.51048654586114,2210347.25
630,JM Shafer Generating Station, ,JM Shafer Generating Station,CO,40.0986,-104.7736,1994,Gas_CC,394,789312000.0,6947369.705,412872.974,Gas,-36.898383602289464,143532.72979479737
631,Sterling Power Plant, ,Sterling Power Plant,NY,43.080338,-75.600963,1991,Gas_CC,64,3224000.0,36272.158,2156.13,Wind,-4995.013180116332,2156.13
632,Parlin Power Plant, ,Parlin Power Plant,NJ,40.460717,-74.327161,1991,Gas_CC,132,6855000.0,65399.015,3886.51,Wind,-5175.355006562948,3886.51
633,Optim Energy Altura Cogen LLC, ,Optim Energy Altura Cogen LLC,TX,29.8161,-95.10773,1985,Gas_CC,638,3400434000.0,38558836.591,2291515.129,Gas,-57.67015344855589,1131170.7734553309
634,Elmwood Park Power LLC,2021,Elmwood Park Power LLC,NJ,40.905337,-74.130448,1989,Gas_CC,88,1234000.0,12117.073,719.89,Wind,-18988.182390642203,719.89
635,Salinas River Cogeneration, ,Salinas River Cogeneration,CA,35.9515,-120.8679,1991,Gas_SC,38,260005000.0,3338059.135,198378.541,Gas,-80.69447146725976,109655.94436574928
636,Northampton Generating Company LP, ,Northampton Generating Company LP,PA,40.6917,-75.4792,1995,Coal,134,10732000.0,117014.551,13887.83,Wind,-1230.5733293922467,13887.83
637,Hardee Power Station, ,Hardee Power Station,FL,27.6364,-81.9636,1993,Gas_CC,466,12159000.0,157271.376,9346.594,Wind,-6811.40082119238,9346.594
638,Carr Street Generating Station, ,Carr Street Generating Station,NY,43.06132,-76.08239,1993,Gas_CC,121,73459000.0,937994.117,55745.064,Wind,-217.40483344603908,55745.064
639,Ocean State Power, ,Ocean State Power,RI,42.009722,-71.668909,1990,Gas_CC,252,442546000.0,5175091.072000001,307762.369,Gas,-139.90807036322144,156750.54134245066
640,Doswell Energy Center, ,Doswell Energy Center,VA,37.820805,-77.446246,1991,Gas_CC,1313,5804767000.0,52120200.275,3097620.62,Gas,-29.872233381880033,1116835.6308774462
641,Dartmouth Power Associates LP, ,Dartmouth Power Associates LP,MA,41.6731,-70.9994,1992,Gas_CC,96,49870000.0,418838.686,24925.136,Wind,-469.8878696120097,24925.136
642,Nassau Energy Corp, ,Nassau Energy Corp,NY,40.7264,-73.5892,1991,Gas_CC,55,141677000.0,1775502.244,105527.713,Gas,-97.01468732602271,57182.676083976316
643,Elizabeth River Power Station, ,Elizabeth River Power Station,VA,36.775,-76.3083,1992,Gas_SC,387,87045000.0,1062716.2,63054.9,Wind,-841.4834592229533,63054.9
644,Texas City Power Plant, ,Texas City Power Plant,TX,29.378697,-94.943829,1987,Gas_CC,450,2498476000.0,18672472.948,1109683.367,Gas,52.708416161066836,257117.9226879438
645,C R Wing Cogen Plant, ,C R Wing Cogen Plant,TX,32.273178,-101.422386,1987,Gas_CC,229,643828000.0,6149831.097,365478.925,Gas,-54.0771636547817,145782.79628771995
646,Rensselaer Cogen, ,Rensselaer Cogen,NY,42.625325,-73.749955,1994,Gas_CC,88,4885000.0,43062.602,2559.018,Wind,-5043.916424382399,2559.018
647,Lockport Energy Associates LP, ,Lockport Energy Associates LP,NY,43.161947,-78.744971,1992,Gas_CC,219,118965000.0,1539734.668,91498.818,Wind,-296.73418807965487,91498.818
648,Pawtucket Power Associates,2021,Pawtucket Power Associates,RI,41.861531,-71.406856,1990,Gas_CC,68,5785000.0,51068.158,3047.98,Wind,-3506.735876804147,3047.98
649,,,Indeck Olean Energy Center,NY,42.085944,-78.45425,1994,Gas_CC,90,87172000.0,748123.9500000001,44458.975,Wind,-135.67486832237967,44458.975
650,Kennedy International Airport Cogen, ,Kennedy International Airport Cogen,NY,40.6417,-73.7778,1994,Gas_CC,171,431255000.0,4316863.858,256622.174,Gas,-54.77255341707312,109463.22162791563
651,Fortistar North Tonawanda, ,Fortistar North Tonawanda,NY,43.0483,-78.8539,1993,Gas_CC,65,11980000.0,184773.137,10981.236,Wind,-852.5169153894363,10981.236
652,Stony Brook Cogen Plant, ,Stony Brook Cogen Plant,NY,40.916833,-73.129056,1995,Gas_SC,47,350411000.0,3334709.923,198180.252,Gas,-25.47748044062113,78608.03681489038
653,Birchwood Power,2021,Birchwood Power,VA,38.2667,-77.3147,1996,Coal,258,99801000.0,1058633.744,108615.784,Wind,-233.19390302695786,108615.784
654,Ocean State Power II, ,Ocean State Power II,RI,42.0099,-71.6701,1991,Gas_CC,252,421685000.0,5073498.176,301591.385,Gas,-143.5852755501864,157698.04386535255
655,Orange Cogeneration Facility, ,Orange Cogeneration Facility,FL,27.87082,-81.825061,1995,Gas_CC,136,468223000.0,3417799.753,203113.618,Gas,110.78440452396217,43339.91994081353
656,Mulberry Cogeneration Facility, ,Mulberry Cogeneration Facility,FL,27.8489,-81.8775,1994,Gas_CC,125,473102000.0,3516748.231,208992.09,Gas,87.99496756875457,47553.510307850665
657,Orlando Cogen LP, ,Orlando Cogen LP,FL,28.442623,-81.412343,1993,Gas_CC,122,971585000.0,7335540.345,435944.713,Gas,88.59469674527455,104406.68853551475
658,Sumas Power Plant, ,Sumas Power Plant,WA,48.9905,-122.2733,1993,Gas_CC,124,335873000.0,4194252.959,249258.094,Gas,-100.7567328356342,134646.7415285641
659,Ferndale Generating Station, ,Ferndale Generating Station,WA,48.828996,-122.685114,1994,Gas_CC,283,755266000.0,9434462.148,560670.863,Gas,-96.84558001657791,302948.2781667699
660,Sithe Independence Station, ,Sithe Independence Station,NY,43.495,-76.4511,1994,Gas_CC,1084,4214176000.0,29589731.873,1758469.349,Wind,82.16900492486356,1758469.349
661,Saranac Facility, ,Saranac Facility,NY,44.7132,-73.4557,1994,Gas_CC,285,35602000.0,318655.21900000004,18937.01,Wind,-2103.060679733975,18937.01
662,Tanner Street Generation, ,Tanner Street Generation,MA,42.632124,-71.313235,1992,Gas_CC,149,22095000.0,187712.413,11177.651,Wind,-1938.0277944231184,11177.651
663,Massena Energy Facility, ,Massena Energy Facility,NY,44.9503,-74.8928,1992,Gas_CC,103,633000.0,11426.832,679.074,Wind,-24962.112936173075,679.074
664,Batavia Power Plant, ,Batavia Power Plant,NY,42.9828,-78.1592,1992,Gas_CC,66,5307000.0,64677.204,3843.732,Wind,-2737.297513059239,3843.732
665,Pratt & Whitney, ,Pratt & Whitney,CT,41.748327,-72.636693,1992,Gas_SC,25,85790000.0,985538.778,58569.66,Gas,-76.0997641862715,29295.17848905841
666,NAEA Lakewood LLC, ,NAEA Lakewood LLC,NJ,40.0613,-74.1686,1994,Gas_CC,235,165175000.0,1943860.847,115518.244,Wind,-180.92719640439293,115518.244
667,Yuma Cogeneration Associates, ,Yuma Cogeneration Associates,AZ,32.728822,-114.654053,1994,Gas_CC,62,113945000.0,1041395.097,61884.789,Gas,-117.71899486613388,23002.858754467416
668,Goal Line LP, ,Goal Line LP,CA,33.1185,-117.0995,1994,Gas_CC,51,20729000.0,170920.884,10156.825,Solar,-419.56751494160034,10156.825
