,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,ori_rep,new_capacity,cum_emission,cum_red,cum_red_prev
638,Joseph J Seymour Power Project,NY,40.6631,-74.0,2001,Gas_SC,94,120366000.0,1123142.414,66746.553,Wind,9.224116471499595,66746.553,Gas_SC→Wind,180.76923076923077,927812212.7429996,0.6411236770489903,0.6410569304959904
1281,Cheyenne Prairie Generating Station,WY,41.123611,-104.72,2014,Gas_SC,220,284687000.0,2791108.734,165867.066,Wind,10.807397371868468,165867.066,Gas_SC→Wind,423.0769230769231,927978079.8089995,0.6412895441149904,0.6411236770489903
962,ANP Bellingham Energy Project,MA,42.110577,-71.453468,2002,Gas_CC,578,971792000.0,10925397.196,649280.37,Wind,11.931854214508677,649280.37,Gas_CC→Wind,1111.5384615384617,928627360.1789995,0.6419388244849904,0.6412895441149904
277,Cunningham,NM,32.7131,-103.3533,1957,Gas_SC,517,1345768000.0,14318869.367,850966.878,Wind,12.919401255381713,850966.878,Gas_SC→Wind,994.2307692307693,929478327.0569996,0.6427897913629904,0.6419388244849904
765,Bethpage Power Plant,NY,40.7469,-73.4994,1989,Gas_CC,238,539271000.0,4442748.961,264031.917,Wind,14.285672425680158,264031.917,Gas_CC→Wind,457.6923076923077,929742358.9739996,0.6430538232799904,0.6427897913629904
35,AES Huntington Beach LLC,CA,33.6439,-117.9792,1958,Gas_SC,1021,1322790000.0,9458494.236,562099.998,Solar,15.456204405406796,562099.998,Gas_SC→Solar,3190.6249999999995,930304458.9719996,0.6436159232779904,0.6430538232799904
42,El Centro Hybrid,CA,32.802222,-115.54,1952,Gas_CC,435,660521000.0,5363384.605,318738.575,Wind,15.606811844149172,318738.575,Gas_CC→Wind,836.5384615384615,930623197.5469997,0.6439346618529905,0.6436159232779904
1192,Sheboygan Falls,WI,43.751826,-87.878056,2005,Gas_SC,346,604879000.0,6387969.782000001,379628.711,Wind,15.89538517442707,379628.711,Gas_SC→Wind,665.3846153846154,931002826.2579997,0.6443142905639905,0.6439346618529905
1247,Longview Power Plant,WV,39.707893,-79.958974,2011,Coal,807,5487405000.0,46366753.596,4757227.216,Gas,18.343515711375087,2884736.99318209,Coal→Gas,1241.5384615384614,935760053.4739996,0.6471990275571725,0.6443142905639905
822,C R Wing Cogen Plant,TX,32.273178,-101.422386,1987,Gas_CC,229,643828000.0,6149831.097,365478.925,Wind,18.768258655873133,365478.925,Gas_CC→Wind,440.3846153846154,936125532.3989996,0.6475645064821725,0.6471990275571725
44,Haynes,CA,33.764741,-118.09913,1962,Gas_SC,2882,3802589000.0,28051436.0,1636605.754,Solar,20.045420554859774,1636605.754,Gas_SC→Solar,9006.25,937762138.1529995,0.6492011122361724,0.6475645064821725
273,Rio Grande,NM,31.8047,-106.5472,1957,Gas_SC,397,928728000.0,9949978.056,591310.323,Wind,20.615926557278584,591310.323,Gas_SC→Wind,763.4615384615385,938353448.4759995,0.6497924225591724,0.6492011122361724
1251,Greenland Energy Center,FL,30.159131,-81.518415,2011,Gas_SC,610,599962000.0,6191672.347,368157.123,Wind,21.16660101884414,368157.123,Gas_SC→Wind,1173.076923076923,938721605.5989995,0.6501605796821724,0.6497924225591724
813,Nassau Energy Corp,NY,40.7264,-73.5892,1991,Gas_CC,55,141677000.0,1775502.244,105527.713,Wind,21.66567814151806,105527.713,Gas_CC→Wind,105.76923076923077,938827133.3119996,0.6502661073951724,0.6501605796821724
1199,Miramar Energy Facility,CA,32.8769,-117.166389,2005,Gas_SC,106,91829000.0,815270.616,48449.834,Solar,23.185743202462888,48449.834,Gas_SC→Solar,331.24999999999994,938875583.1459996,0.6503145572291724,0.6502661073951724
348,Shawville,PA,41.06755,-78.366228,1954,Gas_SC,632,1481276000.0,15157043.114,900764.211,Wind,23.58253625050965,900764.211,Gas_SC→Wind,1215.3846153846155,939776347.3569995,0.6512153214401725,0.6503145572291724
639,Brentwood,NY,40.787062,-73.293412,2001,Gas_SC,47,92521000.0,870958.567,51758.055,Wind,23.673415852247057,51758.055,Gas_SC→Wind,90.38461538461539,939828105.4119995,0.6512670794951724,0.6512153214401725
96,S O Purdom,FL,30.162304,-84.200673,1963,Gas_CC,350,663452000.0,6650960.348,395280.832,Wind,23.69307483355287,395280.832,Gas_CC→Wind,673.0769230769231,940223386.2439995,0.6516623603271724,0.6512670794951724
293,Greenidge Generation LLC,NY,42.6789,-76.9483,1950,Gas_SC,162,392792000.0,3849053.684,228303.061,Wind,23.697196557875106,228303.061,Gas_SC→Wind,311.53846153846155,940451689.3049995,0.6518906633881724,0.6516623603271724
149,Chanute 2,KS,37.6953,-95.4586,1965,Gas_SC,64,243288000.0,3269468.305,193589.122,Wind,23.741492792594016,193589.122,Gas_SC→Wind,123.07692307692308,940645278.4269994,0.6520842525101723,0.6518906633881724
681,Pouch,NY,40.6182,-74.06849,2001,Gas_SC,47,70294000.0,656805.624,39045.315,Wind,24.21109043596503,39045.315,Gas_SC→Wind,90.38461538461539,940684323.7419995,0.6521232978251724,0.6520842525101723
4,E C Gaston,AL,33.244211,-86.458056,1960,Gas_SC,2033,4159470000.0,44005747.7,3832358.702,Wind,25.29249296089241,3832358.702,Gas_SC→Wind,3909.6153846153848,944516682.4439995,0.6559556565271725,0.6521232978251724
1260,Coolidge Generation Station,AZ,32.917399,-111.503327,2011,Gas_SC,720,586213000.0,5214119.697,309870.42,Solar,25.73859313070214,309870.42,Gas_SC→Solar,2249.9999999999995,944826552.8639995,0.6562655269471724,0.6559556565271725
363,Urquhart,SC,33.435,-81.9111,1953,Gas_CC,755,1363832000.0,15099214.228,899655.8539999999,Wind,26.25048461750816,899655.8539999999,Gas_CC→Wind,1451.923076923077,945726208.7179995,0.6571651828011724,0.6562655269471724
392,Jones,TX,33.5239,-101.7392,1971,Gas_SC,858,2817409000.0,28763007.782,1709344.851,Wind,26.492140321275272,1709344.851,Gas_SC→Wind,1650.0,947435553.5689994,0.6588745276521724,0.6571651828011724
1340,Victoria City Power LLC,TX,28.7853,-97.0093,2020,Gas_SC,100,100374000.0,841447.719,50007.763,Wind,26.789349953587724,50007.763,Gas_SC→Wind,192.30769230769232,947485561.3319994,0.6589245354151724,0.6588745276521724
631,H L Culbreath Bayside Power Station,FL,27.9072,-82.4231,1965,Gas_CC,2785,5013603000.0,53789560.455,3196640.9220000003,Wind,26.884472249079174,3196640.9220000003,Gas_CC→Wind,5355.7692307692305,950682202.2539995,0.6621211763371724,0.6589245354151724
384,Sabine,TX,30.0242,-93.878,1962,Gas_SC,2049,4956860000.0,50392669.797,2994758.426,Wind,27.003177291229505,2994758.426,Gas_SC→Wind,3940.3846153846157,953676960.6799995,0.6651159347631724,0.6621211763371724
1137,Dean,MI,42.7725,-82.4953,2002,Gas_SC,356,738897000.0,8601439.405,511160.287,Wind,28.332738358013593,511160.287,Gas_SC→Wind,684.6153846153846,954188120.9669994,0.6656270950501724,0.6651159347631724
971,Ennis Power Company LLC,TX,32.32,-96.675,2002,Gas_CC,418,859613000.0,7014038.985,416834.635,Wind,28.80213504697833,416834.635,Gas_CC→Wind,803.8461538461539,954604955.6019994,0.6660439296851723,0.6656270950501724
570,Almond Power Plant,CA,37.5744,-120.985,1996,Gas_SC,223,266714000.0,2568416.243,152638.392,Solar,29.252421138237278,152638.392,Gas_SC→Solar,696.875,954757593.9939994,0.6661965680771723,0.6660439296851723
216,Riverside (MN),MN,45.0203,-93.2753,1964,Gas_CC,822,2228764000.0,15669622.189,931222.803,Wind,30.77586445342011,931222.803,Gas_CC→Wind,1580.769230769231,955688816.7969993,0.6671277908801723,0.6661965680771723
865,Brandywine Power Facility,MD,38.6681,-76.8678,1996,Gas_CC,287,621627000.0,4892636.1850000005,290958.975,Wind,30.808873371820145,290958.975,Gas_CC→Wind,551.923076923077,955979775.7719994,0.6674187498551722,0.6671277908801723
926,Hawk Road Facility,GA,33.358472,-84.991391,2001,Gas_SC,495,643567000.0,7035119.319,418089.721,Wind,31.27566380057055,418089.721,Gas_SC→Wind,951.923076923077,956397865.4929993,0.6678368395761722,0.6674187498551722
831,Kennedy International Airport Cogen,NY,40.6417,-73.7778,1994,Gas_CC,171,431255000.0,4316863.858,256622.174,Wind,34.00347147204275,256622.174,Gas_CC→Wind,328.84615384615387,956654487.6669993,0.6680934617501723,0.6678368395761722
51,Martin Drake,CO,38.824444,-104.833333,1962,Gas_SC,257,449750000.0,5251736.758,504985.454,Solar,34.24600295064852,504985.454,Gas_SC→Solar,803.125,957159473.1209993,0.6685984472041723,0.6680934617501723
783,Eagle Point Power Generation,NJ,39.8746,-75.1592,1990,Gas_CC,251,551910000.0,4437364.26,263724.553,Wind,34.28890455531619,263724.553,Gas_CC→Wind,482.6923076923077,957423197.6739993,0.6688621717571722,0.6685984472041723
588,St Francis Energy Facility,MO,36.5852,-90.1779,1999,Gas_CC,506,985606000.0,7230221.97,429682.715,Wind,35.36313572547683,429682.715,Gas_CC→Wind,973.0769230769231,957852880.3889993,0.6692918544721722,0.6688621717571722
899,Midlothian Energy Facility,TX,32.4302,-97.0537,2000,Gas_CC,1734,4080310000.0,30079046.604,1787556.582,Wind,36.84434682437474,1787556.582,Gas_CC→Wind,3334.6153846153848,959640436.9709994,0.6710794110541722,0.6692918544721722
1130,Bayswater Peaking Facility LLC,NY,40.610654,-73.762218,2002,Gas_SC,60,121135000.0,1267992.191,80206.897,Wind,36.872574539255254,80206.897,Gas_SC→Wind,115.38461538461539,959720643.8679993,0.6711596179511722,0.6710794110541722
1033,Armstrong,PA,40.638021,-79.351725,2002,Gas_SC,688,1193104000.0,11962091.217,711238.865,Wind,37.67782015654589,711238.865,Gas_SC→Wind,1323.0769230769233,960431882.7329993,0.6718708568161722,0.6711596179511722
855,Yuma Cogeneration Associates,AZ,32.728822,-114.654053,1994,Gas_CC,62,113945000.0,1041395.097,61884.789,Wind,38.90941723211734,61884.789,Gas_CC→Wind,119.23076923076923,960493767.5219994,0.6719327416051722,0.6718708568161722
446,Thomas C Ferguson,TX,30.558,-98.3705,1974,Gas_CC,1020,2336710000.0,23833676.627,1416400.308,Wind,38.979205867693494,1416400.308,Gas_CC→Wind,1961.5384615384617,961910167.8299993,0.6733491419131723,0.6719327416051722
1300,W.A. Parish Carbon Capture Plant,TX,29.475278,-95.634167,2013,Gas_SC,102,154859000.0,1955909.002,116237.519,Wind,39.33941199827389,116237.519,Gas_SC→Wind,196.15384615384616,962026405.3489994,0.6734653794321723,0.6733491419131723
1320,Alpine Power Plant,MI,45.063748,-84.825348,2016,Gas_SC,452,812703000.0,8352632.0,492823.2,Wind,39.69996389067266,492823.2,Gas_SC→Wind,869.2307692307693,962519228.5489994,0.6739582026321723,0.6734653794321723
357,Hunlock Power Station,PA,41.200556,-76.07,1959,Gas_CC,145,269228000.0,2075792.719,123361.755,Wind,40.164502257405005,123361.755,Gas_CC→Wind,278.84615384615387,962642590.3039994,0.6740815643871724,0.6739582026321723
1304,Ector County Energy Center,TX,32.069167,-102.585556,2015,Gas_SC,358,700927000.0,7569973.618,449879.925,Wind,40.82555604612806,449879.925,Gas_SC→Wind,688.4615384615385,963092470.2289994,0.6745314443121723,0.6740815643871724
1194,Pinelawn Power LLC,NY,40.736611,-73.388424,2005,Gas_CC,82,143942000.0,1132882.995,66999.775,Wind,42.34909810760762,66999.775,Gas_CC→Wind,157.6923076923077,963159470.0039994,0.6745984440871723,0.6745314443121723
536,Rawhide,CO,40.860905,-105.021207,1984,Gas_SC,798,2221328000.0,20670571.479,2088151.445,Wind,43.97037927555086,2088151.445,Gas_SC→Wind,1534.6153846153845,965247621.4489994,0.6766865955321724,0.6745984440871723
679,Anclote,FL,28.184444,-82.788611,1974,Gas_SC,1112,2373107000.0,25707131.313,1527741.288,Wind,44.008118402390224,1527741.288,Gas_SC→Wind,2138.4615384615386,966775362.7369994,0.6782143368201723,0.6766865955321724
556,Cope,SC,33.3644,-81.03,1996,Gas_SC,417,1028009000.0,9646353.337,693924.287,Wind,44.94930584065649,693924.287,Gas_SC→Wind,801.923076923077,967469287.0239993,0.6789082611071723,0.6782143368201723
213,High Bridge,MN,44.9314,-93.1117,1956,Gas_CC,920,2758478000.0,20309789.155,1206982.576,Wind,45.00160919983729,1206982.576,Gas_CC→Wind,1769.2307692307693,968676269.5999993,0.6801152436831722,0.6789082611071723
1141,Los Esteros Critical Energy Center,CA,37.425,-121.9319,2003,Gas_CC,306,302573000.0,2390644.581,142075.801,Solar,46.3201920302984,142075.801,Gas_CC→Solar,956.2499999999999,968818345.4009993,0.6802573194841722,0.6801152436831722
864,Johnson County,TX,32.3994,-97.4078,1996,Gas_CC,282,940117000.0,7417756.133,440824.707,Wind,46.47394297153332,440824.707,Gas_CC→Wind,542.3076923076923,969259170.1079993,0.6806981441911722,0.6802573194841722
664,West Campus Cogeneration Facility,WI,43.075071,-89.4251,2005,Gas_CC,169,448698000.0,4688450.289,278670.628,Wind,46.6952066699961,278670.628,Gas_CC→Wind,325.00000000000006,969537840.7359993,0.6809768148191723,0.6806981441911722
1212,Mustang Station Unit 4,TX,32.974554,-102.743607,2006,Gas_SC,510,1314077000.0,13702583.831,814324.963,Wind,46.88893911754744,814324.963,Gas_SC→Wind,980.7692307692308,970352165.6989994,0.6817911397821723,0.6809768148191723
568,Redding Power,CA,40.507292,-122.423281,1989,Gas_CC,180,340140000.0,2737669.894,162700.347,Wind,47.6288056183377,162700.347,Gas_CC→Wind,346.1538461538462,970514866.0459994,0.6819538401291724,0.6817911397821723
1117,Blue Spruce Energy Center,CO,39.747875,-104.681404,2003,Gas_SC,396,521191000.0,6192582.07,368052.31,Wind,48.207746089438004,368052.31,Gas_SC→Wind,761.5384615384615,970882918.3559994,0.6823218924391723,0.6819538401291724
871,LSP-Cottage Grove LP,MN,44.7956,-92.9119,1997,Gas_CC,283,721512000.0,5574905.348999999,331309.643,Wind,48.29683381230059,331309.643,Gas_CC→Wind,544.2307692307693,971214227.9989994,0.6826532020821723,0.6823218924391723
985,Red Oak Power LLC,NJ,40.448674,-74.348879,2002,Gas_CC,820,1871654000.0,20034977.415,1190652.614,Wind,48.54621300464418,1190652.614,Gas_CC→Wind,1576.923076923077,972404880.6129993,0.6838438546961723,0.6826532020821723
1191,Faribault Energy Park,MN,44.3356,-93.290556,2005,Gas_CC,334,730686000.0,5139678.28,305444.77,Wind,48.84013265177663,305444.77,Gas_CC→Wind,642.3076923076924,972710325.3829993,0.6841492994661722,0.6838438546961723
713,Bayou Cogen Plant,TX,29.6225,-95.0458,1984,Gas_SC,620,2322614000.0,32623627.833,1890563.488,Wind,49.504010538801744,1890563.488,Gas_SC→Wind,1192.3076923076924,974600888.8709993,0.6860398629541723,0.6841492994661722
1075,McClain Energy Facility,OK,35.29774,-97.58985,2001,Gas_CC,550,2027271000.0,20765777.089,1234080.628,Wind,50.34622115299226,1234080.628,Gas_CC→Wind,1057.6923076923078,975834969.4989994,0.6872739435821723,0.6860398629541723
144,Riverton,KS,37.072616,-94.698704,1950,Gas_CC,397,1521111000.0,10841966.64,644324.479,Wind,50.68654285892729,644324.479,Gas_CC→Wind,763.4615384615385,976479293.9779993,0.6879182680611723,0.6872739435821723
302,Asheville,NC,35.4731,-82.5417,1964,Gas_CC,1421,3057631000.0,22039315.643,1319492.146,Wind,51.926232066533714,1319492.146,Gas_CC→Wind,2732.6923076923076,977798786.1239994,0.6892377602071723,0.6879182680611723
876,Androscoggin Energy Center,ME,44.506315,-70.242312,1999,Gas_SC,162,374378000.0,4668678.569,277735.255,Wind,52.152078563682466,277735.255,Gas_SC→Wind,311.53846153846155,978076521.3789994,0.6895154954621723,0.6892377602071723
1253,Cedar Bayou 4,TX,29.751645,-94.92312,2009,Gas_CC,534,1142069000.0,12884676.997,765719.9619999999,Wind,52.425310864436916,765719.9619999999,Gas_CC→Wind,1026.923076923077,978842241.3409994,0.6902812154241723,0.6895154954621723
844,Ferndale Generating Station,WA,48.828996,-122.685114,1994,Gas_CC,283,755266000.0,9434462.148,560670.863,Wind,52.50739761192905,560670.863,Gas_CC→Wind,544.2307692307693,979402912.2039994,0.6908418862871724,0.6902812154241723
124,Noblesville,IN,40.0969,-85.9714,1950,Gas_CC,283,1199041000.0,12602113.486,748959.963,Wind,52.57422160204881,748959.963,Gas_CC→Wind,544.2307692307693,980151872.1669995,0.6915908462501724,0.6908418862871724
463,Martin,FL,27.0536,-80.5628,1980,Gas_CC,6069,11444544000.0,78574021.87,4670052.302,Wind,52.675990180545284,4670052.302,Gas_CC→Wind,11671.153846153846,984821924.4689995,0.6962608985521724,0.6915908462501724
951,Springdale 1 & 2,PA,40.546667,-79.768333,1999,Gas_SC,86,170621000.0,1629611.879,96846.165,Wind,53.00946687006736,96846.165,Gas_SC→Wind,165.38461538461542,984918770.6339995,0.6963577447171724,0.6962608985521724
592,Tiger Bay,FL,27.746369,-81.849446,1997,Gas_CC,277,517793000.0,5725426.534,340251.62,Wind,53.18941182799157,340251.62,Gas_CC→Wind,532.6923076923077,985259022.2539995,0.6966979963371724,0.6963577447171724
732,Hopewell Cogeneration,VA,37.291667,-77.281111,1990,Gas_CC,399,1501401000.0,17264209.884,1025984.208,Wind,53.58020048474757,1025984.208,Gas_CC→Wind,767.3076923076923,986285006.4619994,0.6977239805451724,0.6966979963371724
917,Manchief Electric Generating Station,CO,40.217143,-103.68504,2000,Gas_SC,300,470307000.0,4941013.271,293636.626,Wind,53.757214252288556,293636.626,Gas_SC→Wind,576.9230769230769,986578643.0879995,0.6980176171711724,0.6977239805451724
872,LSP-Whitewater LP,WI,42.855463,-88.72992,1997,Gas_CC,283,907411000.0,7202000.848999999,428152.137,Wind,53.885017462497366,428152.137,Gas_CC→Wind,544.2307692307693,987006795.2249994,0.6984457693081724,0.6980176171711724
666,Beatrice,NE,40.330184,-96.808153,2005,Gas_CC,245,732250000.0,6372835.377,378725.002,Wind,54.52328646416573,378725.002,Gas_CC→Wind,471.1538461538462,987385520.2269994,0.6988244943101724,0.6984457693081724
1111,West Valley Generation Project,UT,40.6667,-112.0317,2001,Gas_SC,215,330479000.0,3349995.483,199087.061,Wind,54.739614686683765,199087.061,Gas_SC→Wind,413.46153846153845,987584607.2879994,0.6990235813711723,0.6988244943101724
1236,Niland Gas Turbine Plant,CA,33.238842,-115.504456,2008,Gas_SC,120,123628000.0,1066096.057,63357.516,Solar,54.94177197081637,63357.516,Gas_SC→Solar,375.0,987647964.8039994,0.6990869388871723,0.6990235813711723
873,Sweeny Cogen Facility,TX,29.0728,-95.745,1997,Gas_SC,572,3243291000.0,55995276.912,3327820.999,Wind,56.165344685074764,3327820.999,Gas_SC→Wind,1100.0,990975785.8029994,0.7024147598861723,0.6990869388871723
977,Jack County,TX,33.101,-97.9574,2006,Gas_CC,1280,3449553000.0,24172733.752,1436549.3739999998,Wind,56.72366746018152,1436549.3739999998,Gas_CC→Wind,2461.5384615384614,992412335.1769993,0.7038513092601723,0.7024147598861723
1214,Quail Run Energy Center,TX,31.8414,-102.315,2002,Gas_CC,548,1683678000.0,14628847.316,869366.746,Wind,57.478735339379035,869366.746,Gas_CC→Wind,1053.8461538461538,993281701.9229994,0.7047206760061723,0.7038513092601723
280,East River,NY,40.7281,-73.9742,1951,Gas_SC,716,2593206000.0,36564742.325,2173868.175,Wind,58.718061553939286,2173868.175,Gas_SC→Wind,1376.923076923077,995455570.0979993,0.7068945441811723,0.7047206760061723
1287,Lonesome Creek Station,ND,47.796667,-103.57861,2013,Gas_SC,300,821494000.0,7924271.921,470934.657,Wind,58.936098041303744,470934.657,Gas_SC→Wind,576.9230769230769,995926504.7549993,0.7073654788381722,0.7068945441811723
294,Bethlehem Energy Center,NY,42.594196,-73.763752,1952,Gas_CC,1292,3346011000.0,34172719.047,2030841.502,Wind,58.98860187577562,2030841.502,Gas_CC→Wind,2484.6153846153848,997957346.2569993,0.7093963203401722,0.7073654788381722
1242,Deer Creek Station,SD,44.290833,-96.526667,2012,Gas_CC,324,781776000.0,6080891.311,361376.841,Wind,59.59367593254701,361376.841,Gas_CC→Wind,623.0769230769231,998318723.0979992,0.7097576971811721,0.7093963203401722
221,Chevron Oil,MS,30.34,-88.4919,1967,Gas_SC,169,600125000.0,6774642.308,402605.776,Wind,61.098368793760805,402605.776,Gas_SC→Wind,325.00000000000006,998721328.8739992,0.7101603029571721,0.7097576971811721
1230,Black Mountain Generating Station,AZ,35.0361,-114.1594,2008,Gas_SC,120,180993000.0,1687855.524,100307.529,Wind,61.22802847986464,100307.529,Gas_SC→Wind,230.76923076923077,998821636.4029993,0.7102606104861722,0.7101603029571721
994,Whiting Clean Energy,IN,41.6739,-87.4775,2002,Gas_CC,575,2259294000.0,26051463.417,1548203.317,Wind,63.090283877659125,1548203.317,Gas_CC→Wind,1105.769230769231,1000369839.7199993,0.7118088138031722,0.7102606104861722
1057,Athens Generating Plant,NY,42.2728,-73.8492,2003,Gas_CC,1218,2004534000.0,14098037.034,837827.477,Wind,63.30594552739324,837827.477,Gas_CC→Wind,2342.3076923076924,1001207667.1969993,0.7126466412801722,0.7118088138031722
306,L V Sutton Steam,NC,34.283056,-77.985278,1954,Coal,760,4158880000.0,29036887.88,1725646.213,Gas,63.83318068346481,306494.1478848958,Coal→Gas,1169.2307692307693,1002933313.4099994,0.712953135428057,0.7126466412801722
933,Lost Pines 1 Power Project,TX,30.1478,-97.2714,2001,Gas_CC,608,1940683000.0,21070905.502,1252212.01,Wind,64.6263926971076,1252212.01,Gas_CC→Wind,1169.2307692307693,1004185525.4199994,0.7142053474380571,0.712953135428057
634,Sand Hill,TX,30.2098,-97.6129,2001,Gas_CC,694,1653851000.0,12772728.073,759015.837,Wind,64.72614362363664,759015.837,Gas_CC→Wind,1334.6153846153845,1004944541.2569994,0.7149643632750571,0.7142053474380571
843,Sumas Power Plant,WA,48.9905,-122.2733,1993,Gas_CC,124,335873000.0,4194252.959,249258.094,Wind,65.80696387674327,249258.094,Gas_CC→Wind,238.46153846153845,1005193799.3509994,0.7152136213690571,0.7149643632750571
663,Sylvarena,MS,31.982076,-89.412714,2003,Gas_SC,141,239332000.0,2170681.193,128997.608,Wind,65.84444969907565,128997.608,Gas_SC→Wind,271.15384615384613,1005322796.9589994,0.7153426189770571,0.7152136213690571
1309,Cove Point LNG Terminal,MD,38.385456,-76.409796,1978,Gas_SC,224,1458257000.0,18978570.575,1012755.91,Wind,66.74303167480693,1012755.91,Gas_SC→Wind,430.7692307692308,1006335552.8689994,0.716355374887057,0.7153426189770571
1022,Wise County Power LLC,TX,33.0583,-97.9103,2004,Gas_CC,821,2545713000.0,18212781.737,1082361.37,Wind,66.78178109303384,1082361.37,Gas_CC→Wind,1578.846153846154,1007417914.2389994,0.7174377362570571,0.716355374887057
1000,Jackson Generating Station,MI,42.2488,-84.3767,2002,Gas_CC,649,1874495000.0,14706656.312,873996.483,Wind,68.0363246686029,873996.483,Gas_CC→Wind,1248.076923076923,1008291910.7219994,0.7183117327400571,0.7174377362570571
64,Bridgeport Station,CT,41.1706,-73.1844,1961,Gas_CC,1156,3720970000.0,23911423.42,1423097.917,Wind,68.54141884110395,1423097.917,Gas_CC→Wind,2223.0769230769233,1009715008.6389995,0.7197348306570571,0.7183117327400571
1012,Westbrook Energy Center Power Plant,ME,43.6575,-70.375,2001,Gas_CC,563,1133481000.0,6961177.045,413690.835,Wind,69.61481484143494,413690.835,Gas_CC→Wind,1082.6923076923076,1010128699.4739995,0.7201485214920572,0.7197348306570571
1219,Spindle Hill Energy Center,CO,40.092192,-104.887844,2007,Gas_SC,420,442192000.0,4690835.572,278890.855,Solar,69.66186173339902,278890.855,Gas_SC→Solar,1312.5,1010407590.3289995,0.7204274123470572,0.7201485214920572
888,Mustang Station,TX,32.9728,-102.7417,1999,Gas_CC,520,1940590000.0,15329314.265,910999.778,Wind,71.28024415202059,910999.778,Gas_CC→Wind,1000.0000000000001,1011318590.1069995,0.7213384121250572,0.7204274123470572
943,Dogwood Energy Facility,MO,38.7931,-94.3006,2001,Gas_CC,630,2210150000.0,16091225.231,956276.316,Wind,71.41638652273792,956276.316,Gas_CC→Wind,1211.5384615384617,1012274866.4229995,0.7222946884410572,0.7213384121250572
572,San Jacinto Steam Electric Station,TX,29.694838,-95.040622,1995,Gas_SC,176,932261000.0,12785306.369,759890.8809999999,Wind,71.90463023069661,759890.8809999999,Gas_SC→Wind,338.46153846153845,1013034757.3039995,0.7230545793220573,0.7222946884410572
623,Lagoon Creek,TN,35.6578,-89.3964,2001,Gas_SC,1619,3862041000.0,25338618.622,1506225.597,Wind,73.16350372764732,1506225.597,Gas_SC→Wind,3113.4615384615386,1014540982.9009995,0.7245608049190573,0.7230545793220573
1010,Decatur Energy Center,AL,34.6292,-87.0214,2002,Gas_CC,900,1553502000.0,11008537.459,654223.054,Wind,73.94406417793626,654223.054,Gas_CC→Wind,1730.7692307692307,1015195205.9549996,0.7252150279730573,0.7245608049190573
270,PSEG Sewaren Generating Station,NJ,40.5558,-74.2469,1948,Gas_CC,1174,3787163000.0,24978556.542,1485966.328,Wind,74.18243849160517,1485966.328,Gas_CC→Wind,2257.6923076923076,1016681172.2829995,0.7267009943010572,0.7252150279730573
796,Optim Energy Altura Cogen LLC,TX,29.8161,-95.10773,1985,Gas_CC,638,3400434000.0,38558836.591,2291515.129,Wind,74.38893207889176,2291515.129,Gas_CC→Wind,1226.923076923077,1018972687.4119995,0.7289925094300572,0.7267009943010572
383,Lewis Creek,TX,30.4356,-95.5214,1970,Gas_SC,542,2362997000.0,23027716.052,1368501.96,Wind,74.97959540834856,1368501.96,Gas_SC→Wind,1042.3076923076924,1020341189.3719995,0.7303610113900572,0.7289925094300572
567,Hines Energy Complex,FL,27.788215,-81.869983,1999,Gas_CC,3296,7497927000.0,82539135.494,4905994.901000001,Wind,75.11200362094418,4905994.901000001,Gas_CC→Wind,6338.461538461539,1025247184.2729995,0.7352670062910572,0.7303610113900572
851,Pratt & Whitney,CT,41.748327,-72.636693,1992,Gas_SC,25,85790000.0,985538.778,58569.66,Wind,75.52278787095756,58569.66,Gas_SC→Wind,48.07692307692308,1025305753.9329995,0.7353255759510572,0.7352670062910572
883,Tiverton Power Plant,RI,41.6422,-71.1706,2000,Gas_CC,544,1634259000.0,11355303.976,674833.269,Wind,75.97169985327571,674833.269,Gas_CC→Wind,1046.1538461538462,1025980587.2019995,0.7360004092200573,0.7353255759510572
887,Black Hawk Station,TX,35.6957,-101.36,1999,Gas_SC,369,1874490000.0,17991850.827,1064517.741,Wind,76.49164699773695,1064517.741,Gas_SC→Wind,709.6153846153848,1027045104.9429996,0.7370649269610573,0.7360004092200573
566,State Line Combined Cycle,MO,37.0659,-94.614,1995,Gas_CC,690,2964912000.0,19529633.906,1160668.171,Wind,77.0222911930827,1160668.171,Gas_CC→Wind,1326.923076923077,1028205773.1139996,0.7382255951320573,0.7370649269610573
938,Granite Ridge,NH,42.9042,-71.4261,2003,Gas_CC,790,2120035000.0,22565329.077,1341025.934,Wind,77.68953839579954,1341025.934,Gas_CC→Wind,1519.2307692307695,1029546799.0479996,0.7395666210660573,0.7382255951320573
579,Midulla Generating Station,FL,27.641667,-81.9625,2002,Gas_CC,1408,2970151000.0,31501150.87,1872084.595,Wind,78.0609016528715,1872084.595,Gas_CC→Wind,2707.6923076923076,1031418883.6429996,0.7414387056610574,0.7395666210660573
1285,Antelope Station,TX,33.865,-101.843333,2011,Gas_SC,162,778290000.0,6930909.28,411895.363,Wind,78.48377497701688,411895.363,Gas_SC→Wind,311.53846153846155,1031830779.0059997,0.7418506010240574,0.7414387056610574
